Date,City,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_km_h
2025-04-25,San Francisco,21.5,60.9,0.5,6.9
2025-04-25,San Diego,29.4,55.7,0.2,7.5
2025-04-25,Sacramento,31.5,43.8,0.0,10.4
2025-04-25,San Jose,29.1,40.8,0.5,9.8
2025-04-25,Fresno,32.3,41.3,0.3,17.5
2025-04-25,Long Beach,28.7,71.1,1.5,16.2
2025-04-25,Oakland,21.6,73.6,0.3,20.5
2025-04-25,Bakersfield,30.1,62.0,0.7,20.7
2025-04-25,Anaheim,27.0,66.2,1.2,16.1
2025-04-26,Los Angeles,26.4,59.3,1.0,9.4
2025-04-26,San Francisco,21.9,85.3,0.7,11.5
2025-04-26,San Diego,31.6,71.8,1.0,24.9
2025-04-26,Sacramento,20.2,49.7,0.8,7.8
2025-04-26,San Jose,32.4,40.3,0.2,12.7
2025-04-26,Fresno,23.6,47.1,0.3,24.8
2025-04-26,Long Beach,23.1,58.1,0.3,11.7
2025-04-26,Oakland,18.8,71.7,0.1,9.8
2025-04-26,Bakersfield,30.5,60.7,0.2,12.7
2025-04-26,Anaheim,31.5,79.9,0.1,12.9
2025-04-27,Los Angeles,28.5,71.9,0.4,9.7
2025-04-27,San Francisco,22.5,72.9,0.5,20.1
2025-04-27,San Diego,26.7,79.1,0.1,18.8
2025-04-27,Sacramento,38.6,47.6,0.1,14.6
2025-04-27,San Jose,21.1,52.5,0.2,12.0
2025-04-27,Fresno,25.1,55.7,0.1,13.4
2025-04-27,Long Beach,39.1,78.0,0.6,15.3
2025-04-27,Oakland,26.0,87.6,0.6,20.3
2025-04-27,Bakersfield,30.1,57.0,0.4,6.0
2025-04-27,Anaheim,26.8,70.5,0.2,12.4
2025-04-28,Los Angeles,32.6,66.6,0.1,17.4
2025-04-28,San Francisco,22.2,75.0,0.4,9.0
2025-04-28,San Diego,26.2,56.5,0.2,9.9
2025-04-28,Sacramento,26.3,57.5,1.6,10.3
2025-04-28,San Jose,30.8,69.1,0.4,13.6
2025-04-28,Fresno,21.1,68.5,0.7,9.2
2025-04-28,Long Beach,25.6,69.2,0.2,16.9
2025-04-28,Oakland,21.4,73.0,0.2,20.6
2025-04-28,Bakersfield,32.6,52.9,0.7,5.5
2025-04-28,Anaheim,26.4,74.7,0.3,15.9
2025-04-29,Los Angeles,30.5,57.4,0.9,6.6
2025-04-29,San Francisco,26.0,68.3,1.0,16.6
2025-04-29,San Diego,35.2,50.2,0.2,24.8
2025-04-29,Sacramento,27.5,40.7,0.4,10.4
2025-04-29,San Jose,39.8,62.2,0.8,14.1
2025-04-29,Fresno,27.7,64.5,1.4,23.3
2025-04-29,Long Beach,29.1,63.6,0.2,14.5
2025-04-29,Oakland,22.7,60.2,0.5,19.4
2025-04-29,Bakersfield,36.4,44.0,0.3,11.9
2025-04-29,Anaheim,37.0,54.1,0.1,5.2
2025-04-30,Los Angeles,28.5,64.7,0.2,17.4
2025-04-30,San Francisco,27.9,69.8,0.1,13.1
2025-04-30,San Diego,37.2,54.0,1.0,18.8
2025-04-30,Sacramento,30.5,58.6,0.4,5.2
2025-04-30,San Jose,25.4,47.4,0.8,15.7
2025-04-30,Fresno,28.4,61.8,0.4,23.5
2025-04-30,Long Beach,26.0,56.8,0.1,15.1
2025-04-30,Oakland,30.0,65.7,1.6,10.0
2025-04-30,Bakersfield,32.0,48.1,0.4,11.4
2025-04-30,Anaheim,24.4,62.7,0.1,21.0
2025-05-01,Los Angeles,32.7,68.7,0.8,24.7
2025-05-01,San Francisco,29.7,65.8,1.2,12.7
2025-05-01,San Diego,15.2,79.2,0.4,15.2
2025-05-01,Sacramento,29.8,50.3,0.3,20.4
2025-05-01,San Jose,19.0,43.0,0.2,13.7
2025-05-01,Fresno,29.9,67.6,0.0,20.6
2025-05-01,Long Beach,21.9,65.2,0.2,6.4
2025-05-01,Oakland,12.2,83.9,1.1,16.0
2025-05-01,Bakersfield,27.4,64.3,0.9,6.3
2025-05-01,Anaheim,22.5,75.7,0.3,11.0
2025-05-02,Los Angeles,21.5,55.0,0.2,15.8
2025-05-02,San Francisco,19.9,80.7,0.6,7.8
2025-05-02,San Diego,24.1,61.0,0.2,8.6
2025-05-02,Sacramento,23.2,43.4,0.1,19.5
2025-05-02,San Jose,26.0,50.4,0.0,20.1
2025-05-02,Fresno,18.6,46.7,1.9,13.6
2025-05-02,Long Beach,30.8,62.1,0.1,24.7
2025-05-02,Oakland,23.2,60.5,0.3,7.9
2025-05-02,Bakersfield,28.1,56.0,0.2,24.7
2025-05-02,Anaheim,25.1,72.1,1.1,19.7
2025-05-03,Los Angeles,26.3,71.5,1.2,13.7
2025-05-03,San Francisco,21.3,81.0,0.1,12.4
2025-05-03,San Diego,25.8,65.7,0.4,6.5
2025-05-03,Sacramento,28.8,58.8,0.1,22.8
2025-05-03,San Jose,29.9,56.7,0.1,6.1
2025-05-03,Fresno,25.2,51.5,0.4,18.0
2025-05-03,Long Beach,28.4,76.2,0.1,8.9
2025-05-03,Oakland,20.1,80.5,0.0,11.7
2025-05-03,Bakersfield,32.2,50.9,1.2,24.4
2025-05-03,Anaheim,38.0,77.1,0.2,13.0
2025-05-04,Los Angeles,25.9,73.0,0.8,5.8
2025-05-04,San Francisco,28.3,67.9,0.2,24.4
2025-05-04,San Diego,24.4,71.6,1.1,19.1
2025-05-04,Sacramento,28.5,50.0,0.1,18.7
2025-05-04,San Jose,24.0,42.3,0.3,17.5
2025-05-04,Fresno,26.9,65.6,0.3,12.9
2025-05-04,Long Beach,33.0,59.7,0.4,13.6
2025-05-04,Oakland,16.6,83.3,0.4,8.2
2025-05-04,Bakersfield,37.5,66.3,0.2,13.5
2025-05-04,Anaheim,37.6,59.0,0.2,14.8
2025-05-05,Los Angeles,26.5,52.9,0.9,21.7
2025-05-05,San Francisco,22.7,83.2,0.4,19.5
2025-05-05,San Diego,32.7,75.6,0.4,12.4
2025-05-05,Sacramento,26.0,49.6,0.4,15.8
2025-05-05,San Jose,31.3,67.5,0.1,21.1
2025-05-05,Fresno,29.3,65.0,0.3,16.2
2025-05-05,Long Beach,17.6,72.1,0.8,15.7
2025-05-05,Oakland,22.1,64.9,0.3,19.9
2025-05-05,Bakersfield,26.6,44.1,0.0,24.8
2025-05-05,Anaheim,30.3,70.7,0.8,5.3
2025-05-06,Los Angeles,25.7,73.5,0.2,14.4
2025-05-06,San Francisco,18.8,87.0,1.8,13.2
2025-05-06,San Diego,30.6,75.2,0.1,8.2
2025-05-06,Sacramento,36.4,56.9,0.3,8.3
2025-05-06,San Jose,26.8,69.1,0.4,10.6
2025-05-06,Fresno,27.1,66.6,0.7,24.4
2025-05-06,Long Beach,28.5,54.6,0.3,6.7
2025-05-06,Oakland,29.6,86.7,0.9,10.6
2025-05-06,Bakersfield,29.6,68.8,1.3,13.6
2025-05-06,Anaheim,27.4,69.7,0.0,14.6
2025-05-07,Los Angeles,26.2,54.9,0.8,17.2
2025-05-07,San Francisco,18.7,80.3,0.8,5.7
2025-05-07,San Diego,30.2,60.6,0.1,5.5
2025-05-07,Sacramento,33.7,46.3,1.2,20.2
2025-05-07,San Jose,30.9,58.4,0.0,18.8
2025-05-07,Fresno,25.9,50.2,0.5,11.0
2025-05-07,Long Beach,31.8,57.9,0.7,16.2
2025-05-07,Oakland,16.9,69.7,1.9,21.1
2025-05-07,Bakersfield,16.6,46.6,1.3,12.0
2025-05-07,Anaheim,24.6,65.7,0.2,15.7
2025-05-08,Los Angeles,29.4,78.2,0.2,16.9
2025-05-08,San Francisco,24.6,71.9,0.3,11.1
2025-05-08,San Diego,26.3,72.2,0.1,13.4
2025-05-08,Sacramento,24.5,42.9,0.6,17.0
2025-05-08,San Jose,34.9,68.1,0.2,21.8
2025-05-08,Fresno,28.7,57.8,1.2,21.5
2025-05-08,Long Beach,27.9,63.0,0.9,17.6
2025-05-08,Oakland,28.8,85.7,0.1,23.2
2025-05-08,Bakersfield,30.8,57.0,0.1,19.6
2025-05-08,Anaheim,28.9,71.1,0.7,8.3
2025-05-09,Los Angeles,23.9,59.1,1.1,15.7
2025-05-09,San Francisco,30.5,70.4,0.3,14.2
2025-05-09,San Diego,26.2,74.9,0.1,18.8
2025-05-09,Sacramento,29.8,49.4,0.2,23.8
2025-05-09,San Jose,34.3,51.5,0.1,12.6
2025-05-09,Fresno,26.6,42.4,0.1,7.9
2025-05-09,Long Beach,29.3,71.1,0.0,24.0
2025-05-09,Oakland,31.6,87.5,0.6,8.6
2025-05-09,Bakersfield,24.6,58.6,0.2,8.7
2025-05-09,Anaheim,27.2,71.5,0.4,8.7
2025-05-10,Los Angeles,25.8,58.6,0.1,17.8
2025-05-10,San Francisco,20.1,84.1,0.5,5.6
2025-05-10,San Diego,33.0,71.4,0.3,23.5
2025-05-10,Sacramento,27.8,59.7,0.4,22.0
2025-05-10,San Jose,27.4,43.5,0.1,7.5
2025-05-10,Fresno,26.6,46.6,0.2,15.3
2025-05-10,Long Beach,18.5,50.9,0.0,11.3
2025-05-10,Oakland,25.8,73.1,0.8,11.5
2025-05-10,Bakersfield,25.6,60.0,0.4,18.4
2025-05-10,Anaheim,25.6,58.5,0.3,16.4
2025-05-11,Los Angeles,24.3,76.6,0.3,17.6
2025-05-11,San Francisco,24.2,62.5,0.1,8.0
2025-05-11,San Diego,26.6,76.7,0.1,11.1
2025-05-11,Sacramento,28.1,54.9,1.1,7.2
2025-05-11,San Jose,24.1,61.7,0.6,24.4
2025-05-11,Fresno,40.2,65.0,0.2,17.8
2025-05-11,Long Beach,31.6,51.6,0.1,14.1
2025-05-11,Oakland,26.2,60.1,0.4,17.4
2025-05-11,Bakersfield,27.4,69.0,0.1,11.5
2025-05-11,Anaheim,27.8,69.3,0.4,8.2
2025-05-12,Los Angeles,23.3,54.4,0.2,20.8
2025-05-12,San Francisco,27.9,64.9,1.0,14.7
2025-05-12,San Diego,29.5,66.5,0.4,21.4
2025-05-12,Sacramento,20.5,52.2,0.2,13.2
2025-05-12,San Jose,23.3,55.1,0.0,15.8
2025-05-12,Fresno,29.8,61.5,0.1,22.8
2025-05-12,Long Beach,32.2,60.3,0.3,22.9
2025-05-12,Oakland,25.8,68.2,0.8,13.3
2025-05-12,Bakersfield,32.5,65.1,0.4,18.3
2025-05-12,Anaheim,26.6,73.6,0.4,21.7
2025-05-13,Los Angeles,29.7,69.3,0.5,20.2
2025-05-13,San Francisco,31.2,62.5,1.8,12.9
2025-05-13,San Diego,31.7,63.4,0.2,24.1
2025-05-13,Sacramento,34.3,53.9,0.2,22.1
2025-05-13,San Jose,30.1,61.9,0.2,10.7
2025-05-13,Fresno,32.4,43.9,0.1,10.4
2025-05-13,Long Beach,22.2,54.1,0.1,10.8
2025-05-13,Oakland,30.1,80.7,0.7,14.6
2025-05-13,Bakersfield,17.0,47.2,0.2,11.2
2025-05-13,Anaheim,22.0,70.5,0.3,16.9
2025-05-14,Los Angeles,28.9,70.0,0.2,7.0
2025-05-14,San Francisco,17.4,84.8,0.7,7.8
2025-05-14,San Diego,29.9,67.1,0.2,14.4
2025-05-14,Sacramento,25.9,51.6,0.2,7.8
2025-05-14,San Jose,29.8,64.5,0.1,12.2
2025-05-14,Fresno,35.2,53.8,0.1,23.9
2025-05-14,Long Beach,30.3,50.0,0.0,23.1
2025-05-14,Oakland,19.4,69.1,0.2,16.4
2025-05-14,Bakersfield,28.2,48.3,0.0,8.9
2025-05-14,Anaheim,30.2,51.6,0.4,13.7
2025-05-15,Los Angeles,28.0,66.9,0.1,18.6
2025-05-15,San Francisco,18.1,85.0,1.6,23.5
2025-05-15,San Diego,34.7,51.5,0.4,5.5
2025-05-15,Sacramento,29.2,41.9,0.5,18.5
2025-05-15,San Jose,32.1,56.3,0.1,12.5
2025-05-15,Fresno,28.8,40.9,0.1,9.1
2025-05-15,Long Beach,19.9,51.2,0.0,5.4
2025-05-15,Oakland,23.0,77.7,0.3,22.0
2025-05-15,Bakersfield,26.9,48.4,0.5,14.5
2025-05-15,Anaheim,25.4,55.4,0.3,22.4
2025-05-16,Los Angeles,32.5,79.7,0.3,17.1
2025-05-16,San Francisco,17.1,72.9,0.1,20.9
2025-05-16,San Diego,27.6,69.1,0.4,17.8
2025-05-16,Sacramento,37.3,59.1,1.3,14.6
2025-05-16,San Jose,23.2,68.2,0.3,8.9
2025-05-16,Fresno,24.3,66.2,0.5,9.7
2025-05-16,Long Beach,32.2,61.7,0.9,20.7
2025-05-16,Oakland,20.3,81.9,0.4,24.3
2025-05-16,Bakersfield,32.8,42.0,0.2,6.7
2025-05-16,Anaheim,27.5,73.1,1.6,13.1
2025-05-17,Los Angeles,25.0,68.1,0.2,21.1
2025-05-17,San Francisco,31.4,79.5,0.3,8.6
2025-05-17,San Diego,28.6,76.1,0.0,11.4
2025-05-17,Sacramento,32.2,66.9,0.1,19.1
2025-05-17,San Jose,33.5,47.3,0.1,20.3
2025-05-17,Fresno,28.4,68.7,0.2,21.2
2025-05-17,Long Beach,33.7,64.4,2.0,13.2
2025-05-17,Oakland,27.6,67.5,0.4,17.4
2025-05-17,Bakersfield,32.6,52.9,0.9,11.5
2025-05-17,Anaheim,20.5,63.0,0.1,14.4
2025-05-18,Los Angeles,25.6,53.4,0.2,22.2
2025-05-18,San Francisco,18.8,63.4,0.3,14.8
2025-05-18,San Diego,25.0,73.7,0.0,5.3
2025-05-18,Sacramento,33.5,47.0,1.3,23.7
2025-05-18,San Jose,29.7,44.9,0.3,17.2
2025-05-18,Fresno,25.9,44.8,0.1,20.5
2025-05-18,Long Beach,30.1,66.5,0.0,18.0
2025-05-18,Oakland,23.8,84.0,0.1,16.6
2025-05-18,Bakersfield,28.4,59.5,0.1,19.3
2025-05-18,Anaheim,28.1,72.5,0.3,7.1
2025-05-19,Los Angeles,28.0,69.2,0.9,9.6
2025-05-19,San Francisco,21.0,87.0,0.5,6.0
2025-05-19,San Diego,25.5,61.3,0.1,18.0
2025-05-19,Sacramento,34.2,47.3,0.5,6.9
2025-05-19,San Jose,46.0,42.2,0.1,10.1
2025-05-19,Fresno,38.8,64.0,0.2,9.4
2025-05-19,Long Beach,27.4,69.4,0.2,5.2
2025-05-19,Oakland,29.6,68.8,0.5,12.6
2025-05-19,Bakersfield,23.8,49.1,0.2,12.6
2025-05-19,Anaheim,28.0,66.1,0.1,9.3
2025-05-20,Los Angeles,26.1,65.1,0.3,20.7
2025-05-20,San Francisco,20.4,85.6,0.0,20.7
2025-05-20,San Diego,22.1,66.0,0.5,9.3
2025-05-20,Sacramento,25.4,43.5,1.2,13.7
2025-05-20,San Jose,19.6,47.1,0.1,24.3
2025-05-20,Fresno,27.6,68.3,0.6,12.5
2025-05-20,Long Beach,30.4,67.0,0.2,5.8
2025-05-20,Oakland,28.9,71.7,0.3,15.4
2025-05-20,Bakersfield,29.9,49.7,0.1,8.8
2025-05-20,Anaheim,32.5,74.5,1.7,8.1
2025-05-21,Los Angeles,23.4,58.2,0.5,5.9
2025-05-21,San Francisco,13.6,89.4,1.5,15.1
2025-05-21,San Diego,31.4,73.3,2.7,11.1
2025-05-21,Sacramento,37.4,53.5,0.6,17.5
2025-05-21,San Jose,27.6,51.3,0.1,23.2
2025-05-21,Fresno,32.2,57.5,1.7,13.8
2025-05-21,Long Beach,31.7,77.0,0.4,12.2
2025-05-21,Oakland,26.9,66.4,0.5,6.7
2025-05-21,Bakersfield,27.0,40.1,0.2,13.5
2025-05-21,Anaheim,26.9,50.5,0.3,18.3
2025-05-22,Los Angeles,26.6,52.4,0.5,9.1
2025-05-22,San Francisco,20.6,65.3,0.6,6.9
2025-05-22,San Diego,31.2,65.8,0.4,15.2
2025-05-22,Sacramento,25.4,40.8,0.9,6.5
2025-05-22,San Jose,30.3,59.1,0.6,11.2
2025-05-22,Fresno,28.0,52.9,0.5,6.3
2025-05-22,Long Beach,28.5,50.2,0.7,20.2
2025-05-22,Oakland,21.2,68.3,0.4,19.3
2025-05-22,Bakersfield,29.3,68.5,0.1,23.3
2025-05-22,Anaheim,31.3,69.7,0.6,5.8
2025-05-23,Los Angeles,29.6,76.1,0.1,20.5
2025-05-23,San Francisco,14.8,73.5,0.3,21.7
2025-05-23,San Diego,23.1,77.1,2.2,18.1
2025-05-23,Sacramento,23.7,61.5,0.8,16.2
2025-05-23,San Jose,25.2,52.0,0.9,14.4
2025-05-23,Fresno,31.0,40.4,1.3,24.2
2025-05-23,Long Beach,22.5,60.6,0.3,7.1
2025-05-23,Oakland,24.4,60.3,1.2,10.7
2025-05-23,Bakersfield,34.2,51.6,0.1,9.3
2025-05-23,Anaheim,25.2,73.7,0.7,8.5
2025-05-24,Los Angeles,29.0,68.6,0.4,13.3
2025-05-24,San Francisco,15.9,78.7,0.3,15.2
2025-05-24,San Diego,23.7,78.3,0.1,13.0
2025-05-24,Sacramento,31.9,66.8,0.6,14.2
2025-05-24,San Jose,32.7,51.0,0.2,20.5
2025-05-24,Fresno,32.1,60.5,0.8,5.7
2025-05-24,Long Beach,24.5,74.1,1.3,9.2
2025-05-24,Oakland,24.5,85.5,0.9,12.2
2025-05-24,Bakersfield,26.2,40.1,1.2,15.3
2025-05-24,Anaheim,22.0,59.1,1.1,23.3
2025-05-25,Los Angeles,33.3,73.9,0.3,15.8
2025-05-25,San Francisco,32.8,89.4,0.4,8.7
2025-05-25,San Diego,26.8,76.5,0.1,16.4
2025-05-25,Sacramento,28.9,64.4,0.0,9.9
2025-05-25,San Jose,28.8,58.4,0.2,8.5
2025-05-25,Fresno,30.8,56.3,0.5,24.2
2025-05-25,Long Beach,33.5,75.2,0.5,12.6
2025-05-25,Oakland,16.5,74.7,0.1,16.6
2025-05-25,Bakersfield,29.7,69.6,0.4,5.2
2025-05-25,Anaheim,15.7,51.5,0.2,6.4
2025-05-26,Los Angeles,26.8,64.7,0.4,18.3
2025-05-26,San Francisco,21.0,60.9,0.3,22.9
2025-05-26,San Diego,24.1,66.2,0.8,8.7
2025-05-26,Sacramento,35.4,61.4,0.4,5.8
2025-05-26,San Jose,27.8,66.7,0.7,23.6
2025-05-26,Fresno,30.7,63.5,0.4,9.1
2025-05-26,Long Beach,31.0,58.8,0.2,10.4
2025-05-26,Oakland,27.8,88.1,0.4,24.9
2025-05-26,Bakersfield,15.6,42.8,0.9,12.8
2025-05-26,Anaheim,28.9,65.9,1.2,15.3
2025-05-27,Los Angeles,31.4,65.8,0.1,6.6
2025-05-27,San Francisco,23.4,81.4,1.0,11.7
2025-05-27,San Diego,26.6,58.3,0.5,15.5
2025-05-27,Sacramento,29.8,50.6,0.2,15.4
2025-05-27,San Jose,23.9,42.2,0.7,17.2
2025-05-27,Fresno,30.7,63.0,0.1,7.6
2025-05-27,Long Beach,24.2,59.6,0.2,19.2
2025-05-27,Oakland,14.8,65.7,0.4,17.1
2025-05-27,Bakersfield,23.4,45.5,0.0,19.4
2025-05-27,Anaheim,32.0,51.2,0.2,22.2
2025-05-28,Los Angeles,20.2,78.2,0.1,21.0
2025-05-28,San Francisco,29.3,88.5,1.0,12.0
2025-05-28,San Diego,25.7,60.8,0.1,24.8
2025-05-28,Sacramento,25.0,54.0,0.2,15.8
2025-05-28,San Jose,29.9,46.3,0.1,23.1
2025-05-28,Fresno,31.2,67.9,0.1,9.0
2025-05-28,Long Beach,36.4,63.0,1.1,18.2
2025-05-28,Oakland,20.1,69.3,0.4,16.9
2025-05-28,Bakersfield,33.2,42.2,0.3,22.8
2025-05-28,Anaheim,32.5,58.9,0.7,23.3
2025-05-29,Los Angeles,32.8,77.1,1.1,10.0
2025-05-29,San Francisco,23.3,60.6,0.7,13.1
2025-05-29,San Diego,24.2,61.1,0.2,12.9
2025-05-29,Sacramento,33.6,56.1,0.8,22.8
2025-05-29,San Jose,19.5,40.3,0.4,6.1
2025-05-29,Fresno,20.2,54.8,0.0,23.0
2025-05-29,Long Beach,29.2,75.7,1.5,10.3
2025-05-29,Oakland,23.5,83.3,0.3,23.3
2025-05-29,Bakersfield,35.4,43.7,0.3,8.7
2025-05-29,Anaheim,32.3,64.2,0.0,10.8
2025-05-30,Los Angeles,16.3,66.8,0.2,15.8
2025-05-30,San Francisco,26.8,88.7,0.2,23.0
2025-05-30,San Diego,20.6,60.8,0.6,25.0
2025-05-30,Sacramento,31.0,41.6,0.3,12.5
2025-05-30,San Jose,22.9,48.9,0.3,9.0
2025-05-30,Fresno,24.4,43.5,0.6,19.0
2025-05-30,Long Beach,25.7,57.5,1.3,11.5
2025-05-30,Oakland,26.4,83.2,0.5,13.1
2025-05-30,Bakersfield,33.8,47.5,0.0,23.6
2025-05-30,Anaheim,28.7,75.2,0.8,24.1
2025-05-31,Los Angeles,26.7,65.9,0.6,24.8
2025-05-31,San Francisco,16.9,88.1,0.6,18.6
2025-05-31,San Diego,25.0,79.8,0.3,9.7
2025-05-31,Sacramento,30.5,56.4,0.5,6.0
2025-05-31,San Jose,22.3,47.5,1.1,7.0
2025-05-31,Fresno,25.1,66.8,0.1,11.4
2025-05-31,Long Beach,22.8,76.8,0.5,12.9
2025-05-31,Oakland,29.6,61.6,0.1,11.9
2025-05-31,Bakersfield,32.9,52.8,0.4,5.8
2025-05-31,Anaheim,24.8,76.2,0.5,8.1
2025-06-01,Los Angeles,26.0,55.9,0.5,6.5
2025-06-01,San Francisco,20.7,74.8,0.9,21.8
2025-06-01,San Diego,21.9,70.3,0.8,6.6
2025-06-01,Sacramento,27.8,41.8,0.1,6.0
2025-06-01,San Jose,22.9,65.2,0.1,13.8
2025-06-01,Fresno,32.5,50.6,0.7,14.4
2025-06-01,Long Beach,21.7,67.9,0.5,24.3
2025-06-01,Oakland,21.7,73.1,0.3,12.8
2025-06-01,Bakersfield,26.0,47.9,0.0,16.6
2025-06-01,Anaheim,24.5,50.4,0.3,22.8
2025-06-02,Los Angeles,23.6,50.5,0.6,13.4
2025-06-02,San Francisco,17.4,61.4,0.8,17.4
2025-06-02,San Diego,22.9,71.7,2.1,10.9
2025-06-02,Sacramento,25.5,55.4,0.2,9.1
2025-06-02,San Jose,26.3,41.3,0.1,14.5
2025-06-02,Fresno,27.3,50.1,0.4,8.6
2025-06-02,Long Beach,19.5,54.3,0.2,24.8
2025-06-02,Oakland,14.7,83.3,0.3,22.0
2025-06-02,Bakersfield,21.6,51.6,0.9,9.5
2025-06-02,Anaheim,18.2,66.0,0.5,17.4
2025-06-03,Los Angeles,23.6,62.6,1.0,22.6
2025-06-03,San Francisco,22.7,86.7,1.7,15.2
2025-06-03,San Diego,22.7,60.9,0.6,20.4
2025-06-03,Sacramento,17.9,64.5,0.0,13.4
2025-06-03,San Jose,25.2,58.0,0.9,12.4
2025-06-03,Fresno,28.0,44.6,0.0,8.7
2025-06-03,Long Beach,22.0,56.4,0.8,21.8
2025-06-03,Oakland,17.9,85.3,0.2,16.0
2025-06-03,Bakersfield,16.1,52.3,0.4,21.6
2025-06-03,Anaheim,15.8,66.8,0.0,12.6
2025-06-04,Los Angeles,23.4,62.4,0.9,12.1
2025-06-04,San Francisco,20.7,60.9,1.2,14.4
2025-06-04,San Diego,24.6,66.6,0.3,21.6
2025-06-04,Sacramento,34.2,63.5,1.0,11.3
2025-06-04,San Jose,18.7,60.5,0.1,8.4
2025-06-04,Fresno,25.8,44.3,0.4,17.8
2025-06-04,Long Beach,21.7,55.6,0.2,12.9
2025-06-04,Oakland,29.2,74.7,2.0,21.3
2025-06-04,Bakersfield,25.8,57.9,0.3,22.3
2025-06-04,Anaheim,21.7,63.5,0.6,7.5
2025-06-05,Los Angeles,20.3,63.4,0.3,5.6
2025-06-05,San Francisco,15.1,87.9,0.3,7.7
2025-06-05,San Diego,21.4,78.8,0.8,21.4
2025-06-05,Sacramento,24.3,50.1,1.1,22.8
2025-06-05,San Jose,20.6,41.8,0.5,17.0
2025-06-05,Fresno,23.1,47.1,0.9,8.7
2025-06-05,Long Beach,20.2,60.3,0.4,15.6
2025-06-05,Oakland,31.8,67.3,0.4,15.6
2025-06-05,Bakersfield,18.4,66.9,0.5,11.4
2025-06-05,Anaheim,25.8,77.2,0.4,8.5
2025-06-06,Los Angeles,23.4,73.8,0.0,16.8
2025-06-06,San Francisco,16.8,73.1,1.2,20.9
2025-06-06,San Diego,25.4,73.4,0.3,21.0
2025-06-06,Sacramento,22.6,65.7,0.2,10.0
2025-06-06,San Jose,29.3,67.3,0.6,20.7
2025-06-06,Fresno,32.0,68.4,0.1,14.6
2025-06-06,Long Beach,22.4,78.6,0.1,9.3
2025-06-06,Oakland,21.4,73.8,0.3,10.3
2025-06-06,Bakersfield,16.9,56.0,0.8,16.2
2025-06-06,Anaheim,25.5,62.4,0.4,14.0
2025-06-07,Los Angeles,26.6,54.8,0.1,6.8
2025-06-07,San Francisco,22.3,87.8,0.2,16.3
2025-06-07,San Diego,27.7,62.0,0.5,8.9
2025-06-07,Sacramento,13.2,47.2,0.5,14.1
2025-06-07,San Jose,22.9,51.6,0.2,19.4
2025-06-07,Fresno,20.1,65.2,0.2,15.9
2025-06-07,Long Beach,30.5,76.9,2.9,15.5
2025-06-07,Oakland,18.9,60.9,0.1,24.4
2025-06-07,Bakersfield,17.5,45.9,0.2,11.4
2025-06-07,Anaheim,24.1,54.3,0.3,18.2
2025-06-08,Los Angeles,27.7,53.9,0.0,17.2
2025-06-08,San Francisco,29.4,67.4,0.4,21.4
2025-06-08,San Diego,23.8,64.5,1.2,17.5
2025-06-08,Sacramento,28.8,58.3,0.1,8.4
2025-06-08,San Jose,22.6,61.2,1.2,13.9
2025-06-08,Fresno,21.6,65.5,0.8,19.9
2025-06-08,Long Beach,26.0,78.2,0.1,8.0
2025-06-08,Oakland,24.3,64.3,0.6,14.1
2025-06-08,Bakersfield,23.0,56.9,0.0,14.5
2025-06-08,Anaheim,25.2,59.5,1.0,12.8
2025-06-09,Los Angeles,25.2,70.2,0.8,7.2
2025-06-09,San Francisco,22.0,64.5,0.6,18.7
2025-06-09,San Diego,20.5,76.8,0.3,14.1
2025-06-09,Sacramento,23.0,60.7,1.8,8.9
2025-06-09,San Jose,18.5,49.6,0.9,6.6
2025-06-09,Fresno,23.6,57.2,0.5,20.3
2025-06-09,Long Beach,20.5,61.4,0.5,14.3
2025-06-09,Oakland,15.9,78.2,0.1,11.0
2025-06-09,Bakersfield,27.7,63.1,2.8,12.1
2025-06-09,Anaheim,23.4,58.8,0.5,6.0
2025-06-10,Los Angeles,22.8,79.6,0.4,9.8
2025-06-10,San Francisco,12.7,88.9,0.2,15.0
2025-06-10,San Diego,34.7,62.5,0.4,22.2
2025-06-10,Sacramento,16.5,48.7,0.0,20.3
2025-06-10,San Jose,25.5,42.7,0.6,23.9
2025-06-10,Fresno,19.4,42.6,0.1,11.0
2025-06-10,Long Beach,28.5,50.4,0.6,16.0
2025-06-10,Oakland,11.6,78.9,0.4,18.9
2025-06-10,Bakersfield,25.9,40.3,0.3,5.0
2025-06-10,Anaheim,29.2,56.6,0.5,6.4
2025-06-11,Los Angeles,20.0,77.1,1.4,7.9
2025-06-11,San Francisco,27.0,62.6,0.6,9.4
2025-06-11,San Diego,28.6,66.8,0.9,8.9
2025-06-11,Sacramento,34.3,66.1,0.8,17.5
2025-06-11,San Jose,23.1,49.2,0.3,18.4
2025-06-11,Fresno,15.4,57.9,1.1,6.9
2025-06-11,Long Beach,17.5,61.9,0.1,8.1
2025-06-11,Oakland,24.0,84.3,0.2,21.7
2025-06-11,Bakersfield,37.5,54.4,0.2,11.1
2025-06-11,Anaheim,23.8,73.9,0.2,7.5
2025-06-12,Los Angeles,17.9,70.0,0.3,23.5
2025-06-12,San Francisco,21.9,61.9,0.5,22.2
2025-06-12,San Diego,38.3,57.3,0.8,16.0
2025-06-12,Sacramento,33.5,56.1,0.0,15.1
2025-06-12,San Jose,22.3,67.0,0.1,9.5
